"name_old","name_new","class_old","class_new","value_old","value_new","missings","recodes"
"V043171","V043171","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043171","V043171","factor","factor","VOL","VOL","",""
"V043171","V043171","factor","factor","8. Don't know","8. Don't know","",""
"V043171","V043171","factor","factor","9. Refused","9. Refused","",""
"V043171","V043171","factor","factor",".",".","",""
"V043172","V043172","factor","factor","1. Increased","1. Increased","",""
"V043172","V043172","factor","factor","3. Decreased","3. Decreased","",""
"V043172","V043172","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043172","V043172","factor","factor","VOL","VOL","",""
"V043172","V043172","factor","factor","8. Don't know","8. Don't know","",""
"V043172","V043172","factor","factor","9. Refused","9. Refused","",""
"V043172","V043172","factor","factor",".",".","",""
"V043173","V043173","factor","factor","1. Increased","1. Increased","",""
"V043173","V043173","factor","factor","3. Decreased","3. Decreased","",""
"V043173","V043173","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043173","V043173","factor","factor","VOL","VOL","",""
"V043173","V043173","factor","factor","8. Don't know","8. Don't know","",""
"V043173","V043173","factor","factor","9. Refused","9. Refused","",""
"V043173","V043173","factor","factor",".",".","",""
"V043174","V043174","factor","factor","1. Increased","1. Increased","",""
"V043174","V043174","factor","factor","3. Decreased","3. Decreased","",""
"V043174","V043174","factor","factor","5. Kept about the same","5. Kept about the same","",""
"V043174","V043174","factor","factor","VOL","VOL","",""
"V043174","V043174","factor","factor","8. Don't know","8. Don't know","",""
"V043174","V043174","factor","factor","9. Refused","9. Refused","",""
"V043174","V043174","factor","factor",".",".","",""
"V043175","V043175","factor","factor","1. More than should pay","1. More than should pay","",""
"V043175","V043175","factor","factor","3. About right","3. About right","",""
"V043175","V043175","factor","factor","5. Less than should pay","5. Less than should pay","",""
"V043175","V043175","factor","factor","7. Don't pay at all {VOL}","7. Don't pay at all {VOL}","",""
"V043175","V043175","factor","factor","8. Don't know","8. Don't know","",""
"V043175","V043175","factor","factor","9. Refused","9. Refused","",""
"V043175","V043175","factor","factor",".",".","",""
"V043176","V043176","factor","factor","1. More than should pay","1. More than should pay","",""
"V043176","V043176","factor","factor","3. About right","3. About right","",""
"V043176","V043176","factor","factor","5. Less than should pay","5. Less than should pay","",""
"V043176","V043176","factor","factor","7. Don't pay at all {VOL}","7. Don't pay at all {VOL}","",""
"V043176","V043176","factor","factor","8. Don't know","8. Don't know","",""
"V043176","V043176","factor","factor","9. Refused","9. Refused","",""
"V043176","V043176","factor","factor",".",".","",""
"V043177","V043177","factor","factor","1. More than should pay","1. More than should pay","",""
"V043177","V043177","factor","factor","3. About right","3. About right","",""
"V043177","V043177","factor","factor","5. Less than should pay","5. Less than should pay","",""
"V043177","V043177","factor","factor","7. Don't pay at all {VOL}","7. Don't pay at all {VOL}","",""
"V043177","V043177","factor","factor","8. Don't know","8. Don't know","",""
"V043177","V043177","factor","factor","9. Refused","9. Refused","",""
"V043177","V043177","factor","factor",".",".","",""
"V043178","V043178","factor","factor","1. Favor","1. Favor","",""
"V043178","V043178","factor","factor","5. Oppose","5. Oppose","",""
"V043178","V043178","factor","factor","8. Don't know","8. Don't know","",""
"V043178","V043178","factor","factor","9. Refused","9. Refused","",""
"V043178","V043178","factor","factor",".",".","",""
"V043179","V043179","factor","factor","1. Favor strongly","1. Favor strongly","",""
"V043179","V043179","factor","factor","2. Favor not strongly","2. Favor not strongly","",""
"V043179","V043179","factor","factor","4. Oppose not strongly","4. Oppose not strongly","",""
"V043179","V043179","factor","factor","5. Oppose strongly","5. Oppose strongly","",""
"V043179","V043179","factor","factor","8. Don't know","8. Don't know","",""
"V043179","V043179","factor","factor","9. Refused","9. Refused","",""
"V043179","V043179","factor","factor",".",".","",""
"V043180","V043180","factor","factor","1. Favor","1. Favor","",""
"V043180","V043180","factor","factor","5. Oppose","5. Oppose","",""
"V043180","V043180","factor","factor","8. Don't know","8. Don't know","",""
"V043180","V043180","factor","factor","9. Refused","9. Refused","",""
"V043180","V043180","factor","factor",".",".","",""
"V043181","V043181","factor","factor","1. Favor strongly","1. Favor strongly","",""
"V043181","V043181","factor","factor","2. Favor not strongly","2. Favor not strongly","",""
"V043181","V043181","factor","factor","4. Oppose not strongly","4. Oppose not strongly","",""
"V043181","V043181","factor","factor","5. Oppose strongly","5. Oppose strongly","",""
"V043181","V043181","factor","factor","8. Don't know","8. Don't know","",""
"V043181","V043181","factor","factor","9. Refused","9. Refused","",""
"V043181","V043181","factor","factor",".",".","",""
"V043182","V043182","integer","integer","1","1","",""
"V043182","V043182","integer","integer","2","2","",""
"V043182","V043182","integer","integer","3","3","",""
"V043182","V043182","integer","integer","4","4","",""
"V043182","V043182","integer","integer","5","5","",""
"V043182","V043182","integer","integer","6","6","",""
"V043182","V043182","integer","integer","7","7","",""
"V043182","V043182","integer","integer",".",".","",""
"V043183","V043183","factor","factor","1. Extremely important","1. Extremely important","",""
"V043183","V043183","factor","factor","2. Very important","2. Very important","",""
"V043183","V043183","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043183","V043183","factor","factor","4. Not too important","4. Not too important","",""
"V043183","V043183","factor","factor","5. Not at all important","5. Not at all important","",""
"V043183","V043183","factor","factor","8. Don't know","8. Don't know","",""
"V043183","V043183","factor","factor","9. Refused","9. Refused","",""
"V043183","V043183","factor","factor",".",".","",""
"V043184","V043184","integer","integer","1","1","",""
"V043184","V043184","integer","integer","2","2","",""
"V043184","V043184","integer","integer","3","3","",""
"V043184","V043184","integer","integer","4","4","",""
"V043184","V043184","integer","integer","5","5","",""
"V043184","V043184","integer","integer","6","6","",""
"V043184","V043184","integer","integer","7","7","",""
"V043184","V043184","integer","integer",".",".","",""
"V043185","V043185","integer","integer","1","1","",""
"V043185","V043185","integer","integer","2","2","",""
"V043185","V043185","integer","integer","3","3","",""
"V043185","V043185","integer","integer","4","4","",""
"V043185","V043185","integer","integer","5","5","",""
"V043185","V043185","integer","integer","6","6","",""
"V043185","V043185","integer","integer","7","7","",""
"V043185","V043185","integer","integer",".",".","",""
"V043186","V043186","factor","factor","1. Favor","1. Favor","",""
"V043186","V043186","factor","factor","5. Oppose","5. Oppose","",""
"V043186","V043186","factor","factor","8. Don't know","8. Don't know","",""
"V043186","V043186","factor","factor","9. Refused","9. Refused","",""
"V043186","V043186","factor","factor",".",".","",""
"V043187","V043187","factor","factor","1. Favor strongly","1. Favor strongly","",""
"V043187","V043187","factor","factor","2. Favor not strongly","2. Favor not strongly","",""
"V043187","V043187","factor","factor","4. Oppose not strongly","4. Oppose not strongly","",""
"V043187","V043187","factor","factor","5. Oppose strongly","5. Oppose strongly","",""
"V043187","V043187","factor","factor","8. Don't know","8. Don't know","",""
"V043187","V043187","factor","factor","9. Refused","9. Refused","",""
"V043187","V043187","factor","factor",".",".","",""
"V043188","V043188","factor","factor","1. More difficult","1. More difficult","",""
"V043188","V043188","factor","factor","3. Make it easier","3. Make it easier","",""
"V043188","V043188","factor","factor","5. Keep these rules about the same","5. Keep these rules about the same","",""
"V043188","V043188","factor","factor","8. Don't know","8. Don't know","",""
"V043188","V043188","factor","factor","9. Refused","9. Refused","",""
"V043188","V043188","factor","factor",".",".","",""
"V043189","V043189","factor","factor","1. A lot more difficult","1. A lot more difficult","",""
"V043189","V043189","factor","factor","2. Somewhat more difficult","2. Somewhat more difficult","",""
"V043189","V043189","factor","factor","3. About the same (5 in P5a)","3. About the same (5 in P5a)","",""
"V043189","V043189","factor","factor","4. Somewhat easier","4. Somewhat easier","",""
"V043189","V043189","factor","factor","5. A lot easier","5. A lot easier","",""
"V043189","V043189","factor","factor","8. Don't know","8. Don't know","",""
"V043189","V043189","factor","factor","9. Refused","9. Refused","",""
"V043189","V043189","factor","factor",".",".","",""
"V043190","V043190","factor","factor","1. Extremely important","1. Extremely important","",""
"V043190","V043190","factor","factor","2. Very important","2. Very important","",""
"V043190","V043190","factor","factor","3. Somewhat important","3. Somewhat important","",""
"V043190","V043190","factor","factor","4. Not too important","4. Not too important","",""
"V043190","V043190","factor","factor","5. Not at all important","5. Not at all important","",""
"V043190","V043190","factor","factor","8. Don't know","8. Don't know","",""
"V043190","V043190","factor","factor","9. Refused","9. Refused","",""
"V043190","V043190","factor","factor",".",".","",""
"V043191","V043191","factor","factor","1. More difficult","1. More difficult","",""
"V043191","V043191","factor","factor","3. Make it easier","3. Make it easier","",""
"V043191","V043191","factor","factor","5. Keep these rules about the same","5. Keep these rules about the same","",""
"V043191","V043191","factor","factor","8. Don't know","8. Don't know","",""
"V043191","V043191","factor","factor","9. Refused","9. Refused","",""
"V043191","V043191","factor","factor",".",".","",""
"V043192","V043192","factor","factor","1. A lot more difficult","1. A lot more difficult","",""
"V043192","V043192","factor","factor","2. Somewhat more difficult","2. Somewhat more difficult","",""
"V043192","V043192","factor","factor","3. About the same (5 in P5b)","3. About the same (5 in P5b)","",""
"V043192","V043192","factor","factor","4. Somewhat easier","4. Somewhat easier","",""
"V043192","V043192","factor","factor","5. A lot easier","5. A lot easier","",""
"V043192","V043192","factor","factor","8. Don't know","8. Don't know","",""
"V043192","V043192","factor","factor","9. Refused","9. Refused","",""
"V043192","V043192","factor","factor",".",".","",""
"V043193","V043193","factor","factor","1. More difficult","1. More difficult","",""
"V043193","V043193","factor","factor","3. Make it easier","3. Make it easier","",""
